review_body,stars,labels
"มาซื้อกับข้าวกลับไปกินที่บ้านค่ะ ตั้งใจจะสั่งสตูลิ้นวัวกับหมี่กรอบ ถามคนขายแล้ว หมี่กรอบควรทานทันที เลยสั่งแค่สตูลิ้นวัว 90 บาท

กลับถึงบ้านลองชิมก่อน รสชาติน้ำสตูดีมาก รสกลมกล่อมจริงๆ หัวหอมใหญ่ ถั่วลันเตา สุกกำลังดี ลิ้นวัวนุ่มเด้ง ไม่เปื่อยยุ่ยจนเกินไป หลังจากเข้าตู้เย็นแล้วมาอุ่นกินตอนเช้า รสชาติยังอร่อยเหมือนเดิมทุกอย่าง ยกเว้นน้ำสตูที่ข้นๆ พออุ่นไมโครเวฟแล้วจะค่อนข้างใสค่ะ

#savorexplorer",5,positive
ร้านปิ้งย่างเกาหลีร้านนี้มีมานานมากเป็นบุฟเฟต์ราคาถูกที่รวมน้ำเปล่าฟรีไว้บริการร้านนี้อยู่ทองหล่อหาไม่ยากเมนูบุฟเฟต์จะเป็นเมนูหมูต่างๆและเครื่องเคียงหลายอย่างมากรวมถึงกิมจิน้ำจิ้มจะมี2อย่างสามารถขอพริกกระเทียมได้ใครที่ชอบสไตล์เกาหลีและราคาประหยัดเพียง300ลองมาดูได้ค่ะ,4,positive
สำหรับคนชอบป่าชอบภูเขาต้องไม่พลาดร้านนี้ค่ะ ป่าในจินตนาการกลางเมืองเชียงใหม่แถวหางดง ร้านตกแต่งได้สวยงามเหมือนธรรมชาตของจริงมากๆมีทั้งสระน้ำและน้ำตกดอกไม้เมืองหนาวมาให้เราได้สัมผัสในที่เดียวแถมอาหารอร่อยไม่แพงและรวดเร็วค่ะ การบริการดีเยี่ยมค่ะ,5,positive
"วันนี้ขอแนะนำอีกสาขากับร้านนี้ที่ตั้งอยู่ใน Community Mall in Trend ที่ใหม่ ""The Commons"" ทองหล่อ ซอย19 โดยตัวร้านตั้งอยู่ชั้น 3 ในพื้นที่เกือบทั้งหมดของชั้นนี้ในร้านโปร่ง แสงแดดเข้า ล้อมด้วยกระจกรอบๆ ตัดกับการตกแต่งด้วยไม้ ที่ยังเป็น concept เดิม
สำหรับอาหารที่มาทานวันนี้ ไม่ได้เป็น Brunch Menu อย่างเคย แต่เลือกลอง A la carte menu ""Pan Fried Scallops"" มีซอสคล้ายๆ ครีมด้านล่างผสมกับถั่ว และ smo...",4,positive
"ร้าน Papa Curry เป็นร้านที่ขายเฉพาะแกงกะหรี่เท่านั้น ตั้งใจทำอย่างเดียวให้เด็ดจริงๆ 
ตัวร้านอยู่ในพื้นที่บ้าน เลยจะหายากนิดหน่อย อยู่ย่านสวนดอกเข้าซอยตรงสี่แยกสลัดคุณนาย 
ตรงไปเรื่อยๆ แล้วเปิดแมพดูเลยจ้า ทางไปร้านจะดูลึกลับนิดนึง เป็นร้านอร่อยในซอยเปลี่ยว 
ในร้านจะเป็นแบบบาร์บรรยากาศเหมือนร้านอาหารในญี่ปุ่นยังไงยังงั้น 

เมนูที่เราสั่งเป็นแกงกะหรี่กุ้งทอด แอบขโมยมะเขือของน้องมาชิมสองชิ้น ...",5,positive
วันนี้มาเยือน แถวทองหล่อ ถือเป็นโอกาสอันดีที่จะลิ้มลองกาแฟ สั่ง cocoa nib มาลองรสชาติหอม ไม่เข้มจนเกินไป เป็นกาแฟโรย chocolate เข้ากันได้ดีมาก จะซื้อแล้วทานที่ร้าน หรือ เดินไปทานตรงมุมชิคๆก็ได้ครับ แนะนำให้มาลองฮะ,5,positive
"La Baguette 🥐
มาพัทยาหลายรอบมาก แต่ก็ยังไม่เคยมาร้านนี้เลย ตั้งใจจะมาชิมครัวซองค์ แต่เพราะอิ่มจากอาหารเช้าโรงแรมเลยสั่งเป็นแบบแช่แข็งแล้วไปอบเองที่บ้านดีกว่า ซื้อแบบ 6 ชิ้นเขาแถมกระเป๋าเก็บความเย็นมาให้ด้วย สามารถแพ็คกลับมาที่บ้านกทม ได้สบายๆเลย
ตอนก่อนอบให้เอาออกมาจาก freezer พรูฟด้านนอกจนน้องโตเท่าตัว ทาไข่ แล้วนำเข้าอบ 
เทียบกับของที่ร้าน ครัวซองค์เราตัวใหญ่กว่ามาก แต่การกินครัวซองค์ที่อบมา...",5,positive
"สั่งข้าวหมูกรอบ  ต้มเกาเหลา หมูสะเต๊ะมาทาน
แต่ข้าวหมูกรอบ ตัวข้าวทั้งแห้ง แข็ง แล้วหมูก็แห้ง ไม่มีความไม่กรอบ ตัวต้มเกาเหลาพอไปได้ รสชาติกลาง ๆ แต่ติดที่หมูกรอบ ส่วนหมูสะเต๊ะ ถือว่ากำลังดี หมูนุ่ม ไม่เค็มจนเกินไป แต่อาจาดรสชาติยังไม่เด่นหรือเข้มข้นพอ",2,negative
"เป็นอีกครั้งที่มาฝากท้องที่ร้านนี้ เวลาไปแถวเสาชิงช้า. เนื่องจากอาหารอร่อยมาก ราคาไม่แพงเลย คราวนี้ของแนะนำ. หอยหลอดผักฉ่า หอยสดเด้งดึ๋งกำลังดี ผัดโป้ยเซียนเครื่องแน่น หมูมะมาวหมู่หั่นแล้วเคี้ยวลำบากสักหน่อยแต่ให้อภัยเพราะเป็นอีกจานที่อร่อย
อาหารมาเร็วครับ รอไม่นานเลยครับ",5,positive
"ใครชอบทานปลาทู ขอแนะนำให้มาลองทานร้านนี้สักครั้ง ตามชื่อร้านเลยคะ 'ครัวปลาทู' ร้านนี้มีสารเมนูปลา🐟🐠 โดยเฉพาะเมนูรสจัด ทั้งผัดพริกขี้หนู ผัดพริกแกง หรือแม้แต่ต้มยำ จะมาคนเยอะหรือคนน้อย ก็สามารถทานได้หลายเมนูคะ 

-ปลาทูทอดราดพริกสด 130🐟🌶
เมนูที่จานเดียวไม่พอคะ จานนี้ปลาทู4ตัว ทอดกรอบกิ๊ก ราดด้วยน่ำจิ้มพริกกระเทียม รสออกเผ็ด หวาน โดยปลาทูบางตัวก็ติดไข่มาด้วย ดีงาม หากซื้อกลับบ้าน ทางร้านจะแยกน...",5,positive
"ตกดคกมาลองร้านอาหารเหนือ ที่ได้รางวัลการันตรและมีคนแนะนำมากมายกับร้านเฮือนมม๋วนใจ๋ อาหารทีกจานสำหรับมื้อนี้คือประทับใจอีกเช้นเคย
ลาบหมูคั่ว อร่อยมากหอม รสชาติปรุงมาเข้มข้นกำลังดี
สามชั้นหอมจัง มาพร้อมกับน้ำพริกทานคู่กันนัวสุดๆ
ออเดิร์ฟเมือง ทั้งน้ำพริกและตัวแกงฮังเล หมูทอด ไส้อั่วอร่อยสุด
รสชาติดีมาก
แกงผักหวานปลาแห้งใส่ไข่มดแดง จานนี้ไม่ใช่แนวแต่ลองชิมให้รู้ว่ามาถึงเชียงใหม่5555 แต่คนในครอบครั...",5,positive
ร้านอยู่หลัง ม.บูรพา หาไม่ยากมีที่จอดรถเยอะ ร้านบริการกันเอง บรรยากาศร้านนั่งสบายเหมือนนั่งทานข้าวอยู่ที่บ้าน อาหารส่วนใหญ่เป็นเมนูพื้นบ้าน หลักๆ ก๊เมนูปลา น้ำพริกปลาทูก๊อร่อยตำน้ำพริกแบบฝีมือแม่ทำ ทอดปลาทูมาแบบทานได้ตั้งตัวกรอบอร่อยมันๆ แนะนำ ปลาทูราดพริก อร่อยสุดๆ หอมพริกขี้หนูใส่มาแบบไม่ยั้งรวมถึงกระเทียมชอบแบบสุดๆ,5,positive
เฮือนใจ๋ยอง ร้านอาหารพื้นเมืองที่สามารถคงคุณภาพได้ดีมาโดยตลอด ทั้งด้านอาหารและสถานที่ ไม่ว่าจะไปรับประทานเอง หรือ ต้อนรับแขกบ้านแขกเมืองก็ไม่เคยผิดหวัง ช่วงหลังๆนี้ เริ่มมีร้านสินค้าพื้นเมืองเล็กๆ มาให้เดินช็อประหว่างรอด้วย เสื้อผ้า เครื่องประดับเงิน อาหารว่างสไตล์พื้นเมืองจำพวกถั่วทอด ขนมจีนผัด เป็นต้น,4,positive
"Smith & Rabbit สมิธ แอนด์ แรบบิท เป็นร้านอาหารแนวน่ารักบรรยากาศสบายๆร่มรื่น มีบริการอาหารHome Made และมีเค้กเบเกอรี่ น่าทานหลายเมนูเลยค่ะ วันนี้มาทานขนมโดยเฉพาะ สั่ง ทาร์ตมะนาว1ชิ้น รสชาติดีมากไม่รู้สึกเลี่ยนเลย และสั่งเครื่องดื่ม บลูโอเชี่ยนโซดา มาดื่มชื่นใจมากค่ะ

โอกาสหน้าจะลองมาทานอาหารนะคะ วันนี้มีเวลาไม่มาก เลยจัดแค่ขนมกับเครื่องดื่ม โอเคมากๆค่ะ",4,positive
ร้านปิ้งย่างเกาหลีในตำนาน จากการที่ได้ไปลองก็เลยรู้ได้ว่าทำไมคนถึงเยอะนัก เราได้กินอาลาคาร์ทไม่ได้กินบุฟเฟ่ต์ พนักงานเอาเครื่องเคียงมาเสริ์ฟรัวมากๆ และที่ชมเลยก็คือเปลี่ยนตะแกรงปิ้งย่างโดยไม่ต้องบอกซักคำ เค้ามาเซอร์วิสและการบริการที่ดี ของให้เยอะไม่แพงมาก ยิ่งถ้ากินบุฟเฟ่ต์ก็ถือว่าคุ้มระดับนึง เครื่องเคียงอร่อย กินได้ทุกอัน เนื้อและหมูก็รสชาติดี นุ่ม น้ำจิ้มโอเคเลย บิงซูที่ลองก็โอเคถือว่าผ่าน ร...,4,positive
"ก๋วยเตี๋ยวเส้นเล็กเย็นตาโฟ 85 บาท
( ใช้บริการผ่านเดลิเวอรี่ไลน์แมน )

เด่นสุดเลยคือลูกชิ้นกุ้ง กรอบนอกนุ่มในรสชาตเข้มข้นอร่อยมาก ส่วนพวกเครื่องอื่น ๆ ก็คุณภาพดีเยี่ยม รู้สึกถึงความสะอาด ความสดที่ได้มาตรฐาน น้ำเย็นตาโฟจะเป็นแนวเปรี้ยว หวาน และ มีความเผ็ดอยู่แล้ว ( หากไม่ทานเผ็ดแนะนำระบุไปก่อน )",5,positive
"ร้านนี้ก็อยากทานมานานนะ แต่ขี้เกียจไป แถวนั้นรถติดๆด้วยแล้วอ่านรีวิวว่าไม่มีที่จอดรถ คนไปก็ไปไม่ค่อยถูก เลยไม่ค่อยอยากไปเท่าไหร่ ตอนไปจริงๆก็ลำบากเพราะหลง วนอยู่ 2 รอบ แมปพาไปงงๆ แต่สุดท้ายหาเจอก็โอเค ดีไปวันหยุด จอดรถริมถนนเจอว่างหน้าซอยพอดีไม่ต้องึเดินไกล

นั่งทานที่ร้านสั่งข้าวขาหมูกับข้าวคากิมาทาน รสชาติตัวน้ำจาหมูเราเฉยๆนะ รสอ่อนๆ ไม่เข้มข้นเท่าไหร่ แต่ขาหมูนี่คือชอบเลย มันนุ่มละมุนลิ้นมาก...",4,positive
"ก๋วยจั๊บเจ้มจ้น ร้านดังย่านศรีนครินทร์ “เอกไพลิน” มาไม่ยากเลยค่ะ อยู่บนถนนศรีนครินทร์ ติดอยู่ติดถนนใหญ่ สังเกตป้ายเอกไพลินใหญ่ๆ ใช่เลยยย

มาค่ะ มาเริ่มกันที่ก๋วยจั๊บหรือจะเป็นเกาเหลาก็ได้นะคะ ต่างกันแค่ใส่เส้น น้ำซุปมีความเจ้มจ้นของพริกไทย (ถ้าเทียบกับเจ้าดังย่านเยาวราช เอกไพลินจะอ่อนพริกไทยกว่าหน่อย แต่อร่อยไม่แพ้กันค่ะ) เค็มกำลังดี เครื่องที่ใส่ก็เลือกเลยค่ะ หมูชิ้น หมูกรอบ เครื่องใน หรือถ้าใ...",5,positive
"ร้านอาหารไทยรสชาติจัดจ้าน วันนี้มาทานที่สาขาถนนดินสอ มากันหลายคนเลยได้ลองทานหลายเมนูที่ไม่เคยลองค่ะ
1.แกงส้มไหลบัวกุ้งสด เมนูประจำเลยค่ะ คุณแม่ซื้อมาฝากบ่อยมากๆ เมนูนี้มาเติมข้าวหลายจานจนอิ่มจุกไปเลยค่ะ น้ำแกงเข้มข้น ไหลบัวกรุบๆ มีกุ้งอวบมา2ตัวค่ะ
2.ไข่เจียวฟูปู เมนูประจำเช่นกันค่ะ คุณแม่จะซื้อมาฝากคู่กับแกงเหลืองไหลบัว ซึ่งทานคู่กันดีงามที่สุดค่ะ
3.เนื้อปูผัดพริกเหลือง เนื้อปูมาแน่นๆผัดมาได้รส...",4,positive
รอสั่งอาหาร ทั้งๆที่ร้านมีอยู่ 3 โต๊ะ ใช้เวลาประมาณ10นาที เดินไปเรียกพนักงานหน้าตาไม่พอใจ ข้าวซอยมาส่ง ก็ไม่นำเครื่องปรุงมาให้ รสชาติงั้นๆ สรุป ไม่มาอีกแล้ว,2,negative
"ความจริงร้านนี้ ไม่ต้องพูดอะไรมากครับ

เพราะคนเยอะตลอดเวลา เวลาที่ไปคือ อาทิตย์ ประมาณ 19.20

ถ้าจะซื้อต้องอดทนครับ ประเภทเดินชิว ๆ สบาย ๆ นั่งสวยๆ ถ่ายรูป น่าจะหามุมยากครับ

ส่วนรสชาด ทั้งนมและพวกสังขยาต่าง ๆ จะไม่หวานมาก

ค่อนข้างถูกปาก ลองไปชิมกันครับ",4,positive
มีหลานเมนูให้เลือก เลือกระดับความสุกของเนื้อได้ ปริมาณได้มาแบบล้นๆ สั่งมา ผู้ญ คนเดียวอาจจะทานไม่หมด มีความหอมของเนื้อ ขนมปังนุ่มมาก อยาดได้แบบไหนพนักงานสามารถแนะนำได้ คนเยอะตลอด อาจจะต้องมาเร็วนิดนึง,5,positive
"ปกติแล้วเมื่อมาถึงเมืองเหนือ เราก็จะไปกินอาหารพื้นบ้านเป็นหลักมากกว่า แต่ถ้าอยากเปลี่ยนแนว มาทานเป็นอาหารไทยระดับอาจารย์ดูบ้าง สำหรับเชียงใหม่ ก็จะมีร้านของอาจารย์สายหยุดและหมอทราย ที่เป็นร้านอาหารไทยจ๋า ได้รางวัลมิชลินบิบกูร์มองค์มาแล้ว 4 ปีซ้อน การันตีความอร่อยได้ระดับนึงเลย แต่รสชาติจะอร่อยสมคำร่ำลือหรือไม่ วันนี้จะมาพิสูจน์กัน

การเดินทางมาร้านนี้ค่อนข้างง่าย ขับตาม Google Map ถนนหนทางดีกว่...",4,positive
"ทานร้านนี้ครั้งแรกที่ญี่ปุ่น จำได้ขึ้นใจว่าอร่อยมาก แล้วก็พึ่งรู้ว่าที่ไทยก็มีเหมือนกัน 😅 

ปัจจุบันราคาหัวละ 6 1 6 ฿ กับชาบู สุกี้ยากี้ถือว่าราคาแรงเหมือนกัน ถ้าคนไม่ทานเนื้อบอกเลยว่าไม่คุ้ม เมนูมีตัวเลือกน้อย แต่คุณภาพจุกๆ เนื้อวัวมีให้เลือก ออสเตรเลีย และ อเมริกา เนื้อหมูมี 2 แบบ มีเนื้อเป็ด และ ไก่บด น้ำซุปเลือกได้ 2 แบบ วันนี้เลือกซุปน้ำดำ มิโซะ รสชาติกลมกล่อม กับซุปทงคัตซึ(ไม่แนะนำ เค็มม...",5,positive
เป็นร้านอาหาร buffet ที่อยู่คู่กับไอคอนสยาม มีผู้บริโภคชาวไทยและต่างชาติมาลิ้มลองความอร่อยอย่างต่อเนื่อง ชอบแบบใดก็เลือกชิมเลือกหยิบได้ตามใจ ถ้าจะเลือกรับประทานของดิบ อย่างหอยนางรม ก็ต้องเตรียมร่างกายให้พร้อมนะ,4,positive
"การกินครั้งนี้เป็นการมากินครั้งแรก บรรยากาศในร้าน ค่อนค้างดี พนักงานบริการดี อาหารอร่อย และสด อาหารหลากหลาย รู้สึกคุ้มกับราคาที่จ่าย วันนี้โปรที่เลือกเป็นตัว 899+ ราคานี้แนะนำถ้าคุณอยากกินซูชิที่ค่อนข้างพรีเมี่ยมแต่ถ้าคุณอยากกินแค่ชาบู แนะนำตัว 699+ เพียงพอแล้วเพราะตัวเนื้อในชุด 899+ ไม่ต่างจากชุด 699+มาก
เมนูแนะนำ
ซูชิ เอนกาวะ
ซูชิ ฮามาจิ
ซูชิ วากิวฟัวกราส และ ซูชิวากิวทั้งหลาย
ซูชิ คิงเอบิ
โด...",4,positive
"#มิชลิน 🍽️จันทน์หอม ร้านอาหารใต้รสจัดจ้านในย่านรามคำแหง ใครชอบอาหารไทย รสเผ็ดร้อน ต้องมาร้านนี้ค่ะ ปีนี้ร้านถูกบรรจุในสมุดเล่มแดงมิชลิน เครื่องถึง ปรุงรสจัดเต็ม ราคามิตรภาพ
เมนูเด็ด : ยอดใบเหลียงผัดไข่ , แกงส้มปลากระพง , แกงไตปลา , สะตอผัดกุ้ง 

-ยอดใบเหลียงผัดไข่ 140.-
จานแรกที่คิดถึง ใบเหลียงอ่อนๆผัดพร้อม ไข่ หอมแดงและกุ้งเสียบ ยิ่งตอนเสริฟ์ร้อนๆนี่หอมกระทะ จนตักกินไม่หยุด

-แกงส้มปลากระพง 2...",4,positive
ร้านตั้งอยู่ตรงข้ามกับร้านเฮือนม่วนใจ ซึ่งแถวนี้อาจจะจอดรถยากนิดหนึ่ง โดยตัวร้านเป็นลักษณะตัวบ้านทำอยู่ด้านหน้าบ้าน ด้านเมนูอาหารแต่ละชนิดราคาไม่แพงเริ่มต้นที่ 30บาท แพงสุดแค่50บาท  อย่างเมนูที่ลองอย่างก๋วยเตี๋ยวน้ำเงี้ยว  เส้นใหญ่ รสชาติดี ส่วนข้าวซอยไก่น้ำข้าวซอยเข้มข้นไก่ให้มาหน่องใหญ่ๆเกินราคา โดยรวมร้านนี้อิ่มในราคาไม่ถึงร้อย,4,positive
มาเหนือ ก็ต้องมากินอาหารเหนือ ..มาที่นี่ครบ รสชาติไม่ต้องพูดถึง อร่อยทุกอย่าง  ราคาก็ไม่แพงมาก บรรยากาศล้านนาแต้ๆ มื้อเย็นถ้าไม่อยากรอนาน ต้องมาก่อน 6 โมงเย็นค่ะ ทั้งนทท. ชาวไทย ชาวต่างชาติ มาใช้บริการเพียบ การจัดคิวเป็นระเบียบ ไม่วุ่นวาย ไม่มั่ว บริการดี เสริฟทีเดียวครบ ไม่ต้องรอกินทีละอย่าง 2 อย่าง .. เข้าใจว่าบางเมนู ทำสำเร็จแล้ว แค่ตักอุ่น แล้วรอเสริฟเลย .. ร้านดังของที่นี่ ต้องร้านนี้เลยค่...,5,positive
กินเหมือนเดิม อร่อยเหมือนเดิม กับร้านในดวงใจ เท็นโจ,5,positive
"ร้านสุกี้ช้างเผือก สาขาหลังมช.

อยู่ที่หลังมหาวิทยาลัยเชียงใหม่ แถวเดียวก็ร้านโวคาโน่ นะคะ หาง่ายมากๆ แนะนำเอามอไซต์ไปดีกว่าเพราะเอารถยนต์ไปหาที่จอดยากมากโดยเฉพาะตอนเย็น

ร้านกว้างใหญ่นั่งสบาย แต่คนเยอะนะคะตอนประมาณทุ่มกว่าๆ อาจต้องรอ แต่ว่ารอไม่นาน

เมนูแนะนำคือ สุกี้แห้งเนื้อเลยค่ะ สำหรับท่านที่ทานเนื้อนะคะ นอกจากนี้ยังมี หมู ปลา ทะเล เลือกได้ตามความชอบเลยค่ะ

อาหารได้ไว บริการดี น้ำดื่มไม่มี...",5,positive
"ร้านมีถึง 3 ชั้น จุลูกค้าได้มากทีเดียว
เราไปทานช่วงนอกมื้อ ในวันธรรมดา ลูกค้ายังเยอะเลยได้นั่งชั้น 3 ค่ะ
Buffet คนละ 299฿ ราคารวมน้ำเปล่าแล้ว
มี Service charge 5% อีก 30฿
ตก net คนละ 314฿ ค่ะ
พนักงานจะมาเสิร์ฟเครื่องเคียง และเซทหมูทั้งหมดก่อน ถ้าทานหมด ต้องการอะไรเพิ่ม ค่อยสั่งกับพนักงานเอาค่ะ เราว่าร้านนี้ราคาโอเค รสชาติอร่อย แนะนำมาทานช่วงวันธรรมดา ไม่ต้องรอคิวนานค่า",4,positive
ไปทานครั้งแรกแล้วประทับใจมากค่ะ ไปกับครอบครัวในวันปีใหม่ที่ผ่านมา อาหารอร่อยกว่าที่คิดเลยค่ะ อร่อยมากๆ แต่เสียดายว่าวันนั้นคนเยอะ ทำให้กว่าจะได้รับอาหาร รอค่อนข้างนาน ช้ามาก แต่ไม่เป็นไรค่ะ เข้าใจได้ บรรยากาศดีมาก 10/10 มีดนตรีสด วิวริมทะเล ดีมากๆค่ะ คุณพ่อคุณแม่ต่างก็ประทับใจร้านนี้,4,positive
"วันนี้อยู่ที่เมืองเชียงใหม่ มาทำบุญ 9 วัด จึงได้มากินมื้อเย็นที่ร้านห้องอาหารกาแล โดยวันนี้มานี่เจอทัวร์มาลงที่ร้านด้วยทำให้ต้องคอยคิวนิดนึง แต่ไม่นานค้ะ และวันนี้ประทับใจที่ร้านอาหารมาก เพราะพอเข้าก็เจอดอกไม้บานเต็มทางเดินเลยค่ะ สวยมากๆ แต่ก็ทำให้ถ่ายรูปได้ไม่มากเท่าไหร่เพราะคนถ่ายกันเยอะ 
เชียงใหม่ จะชอบมาทานร้านอาหารนี้ค้ะ เพราะรสชาติเค้าอร่อยจริงๆค่ะ",5,positive
อาหารอร่อย..สถานที่สวยมากๆๆ..บรรยากาศดีสุดๆๆๆ คุ้มค่า คุ้มราคา กับวัตถุปรุงแต่งอาหาร สะอาด สมคำล่ำลือ ผักสดราคาย่อมเยาว์ อาหารสด ประกอบด้วยผักผลไม้เพื่อสุขภาพล้วนๆการจัดจานอาหารเมนูเครื่องดื่มกิ๊บเก๋สวยงามจานใหญ่อลังวังเว่อร์ เมนูแนะนำคือ สลัดผลไม้ สเต๊กซี่โครงสะพานโค้ง สลัดไก่ อร่อยเวอร์,5,positive
"เมือเรา focus on คนละมุมมอง จากมุมอร่อยเลยกว่าเป็นมุมสวย อันนี้เสัยดายเพราะขายเสน่ห์ที่เคยมีไปคือชื่อไป

1. อาหารรสชาติตกไปมากจนน่าตกใจ ทุกอย่างออกเปรี้ยวหมด
2. การบริการที่ช้า อาจจะเพราะพื้นที่ใหญ่และช่วงคนเยอะ เช้าอาทิตย์

ผัดค่ะน้าปลาเค้ม ⭐️⭐️ ออกหวาน ผัดปลาเค้มที่หวานนำ!!!!
หอยจ้อ⭐️⭐️⭐️ ใช่ได้ครับ
ต้มยำทะเล⭐️⭐️ เปรี้ยวเกิ๊นนน  ที่สำคัญเห็ดฟางจากไปแล้วเป็นเห็ดออริจินเหนียวไปที่ไม่ชอบมาแทน!!!...",2,negative
"เมนูอาหาร มีหลากหลาย อยากสั่งหลายอย่างมากๆ คะ
-แกงเหลืองไหลบัว  รสชาติกลมกล่อมเผ็ดถึงใจ เด็ดคะ
-สะตอผัดกะปิกุ้ง  อร่อยถูกใจมากคะ แต่ถ้าจะให้ดี กุ้งหั่นเป็นชิ้น รสชาติจะเข้าเนื้อมากกว่านะคะ
-ไข่เจียวกุ้งสับ มาตอนท้ายอิ่มไปก่อน เมาะจะสั่งมากินคู่แกงเหลืองคะ
-ใบเหลียงผัดไข่ รสชาติก็โอคะ เรื่อย ๆ เคยเจออร่อยกว่านี้คะ
-วุ้นเส้นผัดไข่ จืดไปหน่อยคะ สั่งมาแก้เผ็ดได้
-ต้มแซ่บซี่โครงอ่อน  รสชาติออกเปรี้ย...",4,positive
"มีโอกาสได้มาร้านนี้สักทีหลังจากที่เก็บในลิสต์อยู่นาน

การบริการดีเลิศ อาหารจัดมาสวยและรสชาติดีมากอย่างที่ใครหลายคนพูดถึง

เริ่มที่ Complimentary Bread เราก็ขอชิมทั้ง 3 แบบ อย่างละครึ่ง (เก็บคาร์บและท้องไว้กินขนมหวาน😜😜) ขนมปังอร่อยทั้ง 3 แบบเลย เราชอบดิป black olives มากที่สุด

ตามมาด้วย Amuse Bouche ซึ่งเป็น complimentary appetizer จากห้องอาหาร เป็น Egg Custard top ด้วยไข่ปลาคาเวียร์ อร่อยอีก...",5,positive
"การเดินทางมาร้านนี้ นั่งรถไฟฟ้าลงสถานีทองหล่อ หรือนั่งแท๊กซี่ มาลงตรงเลยแยกทองหล่อไปนิดเดียว ร้านเป็นอาคารพาณิชย์ ติดริมถนนสุขุมวิทเลย 

เส้นปลาต้มยำ ร้านนี้เค้าทำลูกชิ้น ฮื่อก๊วย เส้นปลาเองทั้งหมด ได้รสชาติของปลาเต็มๆ คำ ไม่มีกลิ่นคาวเลย เส้นปลา เคี้ยวได้หนุบหนับมาก ที่เด็ดอีกอย่างคือหมูสับปั้นเป็นก้อน ปรุงรสมาพร้อม สามารถสั่งเป็นลวกจิ้มได้ด้วย น้ำซุป หวาน หอม การันตีความอร่อยเลยคับร้านนี้",5,positive
"ร้านข้าวต้มที่เจ้าของร้านใจดีมาก พูดจาดี ร้านถึงจะข้างทางและร้อนหน่อยแต่ก็สะอาดสะอ้านค่ะ

เมนูเด็ดคือ กุ้งแม่น้ำทอดกระเทียม กุ้งตัวใหญ่มากกกกกกกกกก ไซส์สามตัว ครึ่งโล คือไม่คิดว่าจะใหญ่ขนาดนี้ตอนสั่ง อร่อย สดมาก เด้งๆ เลย น้ำราดก็ดี น้ำจิ้มซีฟู้ดแซบมากๆ

อีกอย่างที่ดีคือต้มยำน้ำข้น อันนี้ดีมากจริง แล้วเราจะเพิ่มเครื่องอะไรก็ได้ ปลาหมึก กุ้ง หอยเชลล์ ปลา ฯลฯ ก็คิดราคาตามนั้นค่ะ สั่งเส้นมาม่า...",5,positive
"สำหรับใครที่อยากกินบุฟคงต้องไปกินสาขาอื่นแทนนะคะ
โชคดี๊โชคดีที่ได้ไปกินก่อนจะปิดปรับปรุงไป และไม่รู้จะเปิดอีกทีเมื่อไหร่ หรืออาจไม่เปิดอีกเลยก็ไม่ทราบ แต่อยากบอกว่าน่าเสียดาย เปิดเถอะ ราคาแพงสักหน่อยก็โอเค เพราะมันดีงามมาก 

ไปกินเมื่อเดือนพฤษภา 60 ก่อนปิดบุฟเฟ่ต์ 1วัน ราคา 350 บาทค่ะ คงไม่รีวิวมาก รอเปิดบุฟเมื่อไหร่จะกลับมารีวิวอีกรอบ",5,positive
มาค่อนข้างที่จะหลายรอบมาก คุณแม่ก็ชอบอาหารที่นี่ค่ะ เป็นเหมือนอาหารที่มีการดัดแปลงจนเกิดเมนูใหม่ๆไปในทางที่ดีนะคะ หรือจะมากับเพื่อนเป็นกลุ่มก็โอเคเลย มีทั้งร้านอาหารและร้านกาแฟในตัว บรรยากาศและการตกแต่งร้านที่ดูเป็นระเบียบและยังคงแบบดั้งเดิมไว้ นั่งทานด้านในห้องแอร์เย็นๆในตอนกลางวัน ส่วนตอนกลางคืนก็นั่งด้านนอกสบาย รับลมธรรมชาติ มียุงนิดหน่อย แต่ทางร้านมีพัดลมขนาดใหญ่เป่าขา ไม่ฟุ้งกระจายผมส...,4,positive
"ร้านอยู่ปากซอนนิมมานต์ฯ3 ติดถนนเลย
เกือบจะไม่แวะแล้วเพราะตอนที่มาเย็นแล้ว ไม่อยากทานกาแฟ กลัวคืนนี้ไม่หลับ แต่ไหนๆ มาแล้วต้องลอง 
เลนสั่งตัวอ่อนๆ caffe mocha ตัวcocao เข้มข้น ดี แต่กลิ่นกาแฟยังมานะคะ มีความเข้ม และแอบมี เปรี้ยวติดปลายลิ้นนิดนึง 

เสียดายร้านปิดเร็วไปนิด 
พนักงานน่ารักดีค่ะ",4,positive
